ax,ay,az,gx,gy,gz,mx,my,mz
0.00,-1.01,-0.01,1.40,0.12,-0.24,-166.00,26.00,-25.00
0.00,-1.01,-0.01,0.06,0.06,-0.24,-165.00,25.00,-26.00
0.00,-1.01,-0.01,-0.12,0.06,-0.12,-167.00,25.00,-25.00
0.00,-1.01,-0.01,-1.65,0.12,-0.18,-166.00,25.00,-25.00
0.00,-1.01,-0.01,1.16,0.06,-0.24,-166.00,26.00,-27.00
0.00,-1.01,-0.01,-2.08,0.12,-0.18,-166.00,25.00,-27.00
0.00,-1.01,-0.01,-0.79,0.12,-0.24,-166.00,23.00,-26.00
0.00,-1.01,-0.00,2.50,0.12,-0.12,-166.00,24.00,-27.00
0.00,-1.01,0.00,0.00,0.12,-0.24,-166.00,24.00,-27.00
0.00,-1.01,0.00,-1.89,0.18,-0.24,-167.00,24.00,-27.00
0.00,-1.01,-0.00,-2.50,0.06,-0.18,-166.00,25.00,-29.00
0.00,-1.01,-0.00,2.01,0.18,-0.24,-166.00,25.00,-23.00
0.00,-1.01,-0.00,1.77,0.06,-0.18,-166.00,27.00,-26.00
0.00,-1.01,-0.00,1.40,0.12,-0.12,-167.00,27.00,-23.00
0.00,-1.01,0.00,-4.94,0.12,-0.18,-166.00,24.00,-23.00
0.00,-1.01,0.01,-4.64,0.12,-0.24,-166.00,24.00,-27.00
0.00,-1.01,0.00,0.00,0.12,-0.12,-166.00,25.00,-28.00
0.00,-1.01,0.01,-4.76,0.12,-0.12,-167.00,26.00,-27.00
0.00,-1.01,-0.00,-1.89,0.12,-0.18,-165.00,26.00,-23.00
0.00,-1.01,-0.00,-0.85,0.12,-0.18,-166.00,26.00,-23.00
0.00,-1.01,0.00,-0.06,0.06,-0.24,-168.00,25.00,-21.00
0.00,-1.01,-0.00,-0.79,0.12,-0.24,-166.00,25.00,-23.00
0.00,-1.01,-0.00,-0.49,0.12,-0.12,-167.00,25.00,-25.00
0.00,-1.01,-0.00,2.75,0.12,-0.24,-164.00,28.00,-25.00
0.00,-1.01,0.00,0.85,0.06,-0.18,-165.00,25.00,-22.00
0.00,-1.01,-0.00,0.61,0.12,-0.18,-166.00,25.00,-23.00
0.00,-1.01,-0.00,0.00,0.06,-0.18,-165.00,25.00,-28.00
