ax,ay,az,gx,gy,gz,mx,my,mz
0.01,0.98,0.02,0.73,0.37,-0.24,213.00,77.00,325.00
0.01,0.98,0.02,0.12,0.24,-0.12,212.00,77.00,325.00
0.01,0.98,0.02,-0.73,0.12,-0.37,212.00,79.00,324.00
0.01,0.98,0.02,0.31,0.24,-0.18,215.00,79.00,325.00
0.01,0.97,0.02,-0.06,0.31,-0.24,214.00,77.00,328.00
0.01,0.98,0.02,-0.55,0.37,-0.24,215.00,74.00,323.00
0.01,0.98,0.02,-1.04,0.00,-0.06,213.00,78.00,318.00
0.01,0.97,0.02,-1.40,0.06,0.00,212.00,79.00,319.00
0.01,0.98,0.02,-0.85,0.06,-0.31,212.00,77.00,321.00
0.01,0.98,0.02,-1.10,0.12,-0.18,212.00,78.00,325.00
0.01,0.98,0.02,-0.79,0.18,-0.37,212.00,76.00,329.00
0.01,0.98,0.02,-1.10,-0.06,-0.24,213.00,77.00,322.00
0.01,0.98,0.02,-0.98,-0.79,-0.31,214.00,78.00,323.00
0.01,0.98,0.02,-0.73,-0.18,-0.43,215.00,78.00,323.00
0.01,0.98,0.02,0.18,0.18,-0.37,213.00,81.00,321.00
0.01,0.98,0.02,-0.79,0.12,-0.24,213.00,77.00,322.00
0.01,0.98,0.02,-1.59,0.18,-0.12,211.00,77.00,321.00
0.01,0.98,0.02,-0.67,0.24,-0.24,213.00,76.00,322.00
0.01,0.98,0.02,-1.10,0.12,-0.18,213.00,77.00,317.00
0.01,0.98,0.02,-1.04,0.00,0.00,214.00,79.00,322.00
0.01,0.98,0.02,-0.85,0.18,-0.43,214.00,77.00,321.00
0.01,0.98,0.01,0.24,0.18,-0.43,213.00,75.00,319.00
0.01,0.98,0.02,-1.16,0.12,-0.31,213.00,74.00,318.00
0.01,0.98,0.02,-0.67,0.24,-0.24,213.00,75.00,321.00
0.01,0.98,0.02,-0.61,0.31,-0.24,213.00,78.00,320.00
0.01,0.98,0.02,-0.31,0.49,0.06,212.00,79.00,319.00
0.01,0.98,0.02,-1.22,-0.49,-0.12,213.00,76.00,320.00
0.01,0.98,0.02,-1.16,0.49,0.18,212.00,75.00,322.00
